OverallQual,Foundation,Neighborhood,BsmtFullBath,MSSubClass,Condition1,RoofStyle,GarageType,TotRmsAbvGrd,HouseStyle,GarageFinish,LotConfig,WoodDeckSF,LandSlope,BldgType,FullBath,BsmtFinType1,LotArea,BsmtExposure,OverallCond,FireplaceQu,GarageArea,BedroomAbvGr,Fireplaces
-0.09492593650211265,0,17,-0.8139948456897733,-0.6365140576176144,0,1,5,-0.9630762579516642,2,3,4,0.5355777490768346,0,0,-1.0629089186403549,1,-0.4291765766692417,4,0.39045271134046333,3,-0.17836345640234832,-1.112669478979227,0.5912984496092958
1.3690726616642692,2,21,1.1194636272609897,0.06762760908515152,2,1,1,0.8838037813777092,5,1,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.004787475571754614,4,-0.5153644897565868,3,1.7031614296285547,0.12803630460758955,0.5912984496092958
-0.8269252355853036,1,9,-0.8139948456897733,-0.2844432242662314,5,1,5,-0.9630762579516642,1,3,4,-0.7380458553254342,0,0,-1.0629089186403549,1,-0.5195857542194493,0,0.39045271134046333,0,-0.558469493984349,-1.112669478979227,-0.961391723825186
-0.09492593650211265,1,6,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,0.29409684373241884,4,2.202087113534563,3,-0.8435490221708494,0.12803630460758955,0.5912984496092958
0.6370733625810783,1,14,1.1194636272609897,0.6544123313374565,2,1,1,-0.3474495781752064,6,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,-0.011034130499531709,2,0.39045271134046333,5,0.23975318493785236,0.12803630460758955,2.1439886230437777
-1.5589245346684946,3,9,-0.8139948456897733,3.118908164797137,2,3,6,0.2681771016012514,5,0,4,-0.7380458553254342,0,1,0.7728722578757155,2,-0.46534024768932475,1,-0.5153644897565868,0,-2.268946663103352,0.12803630460758955,-0.961391723825186
-0.8269252355853036,0,6,-0.8139948456897733,0.30234149798607346,2,1,5,1.499430461154167,5,3,4,0.8194577090942078,0,0,-1.0629089186403549,6,0.21562167761883866,3,-0.5153644897565868,0,-1.4137080785438503,1.3687420881944061,-0.961391723825186
0.6370733625810783,1,14,-0.8139948456897733,0.5370553868869954,2,1,1,0.8838037813777092,7,2,4,-0.7380458553254342,0,0,2.6086534343917855,6,-0.050181304378771587,4,0.39045271134046333,5,0.04494884067707704,1.3687420881944061,0.5912984496092958
0.6370733625810783,2,8,-0.8139948456897733,-0.8712279465185363,2,3,1,0.2681771016012514,2,2,1,0.3667842593367749,0,0,0.7728722578757155,6,0.37175832724804714,4,-0.5153644897565868,3,1.0094679110414035,0.12803630460758955,0.5912984496092958
0.6370733625810783,2,21,-0.8139948456897733,2.414766498094371,2,1,5,-1.5787029377281219,5,2,4,-0.7380458553254342,0,3,0.7728722578757155,6,-0.7416306942827591,4,-0.5153644897565868,0,0.011689562388651983,-1.112669478979227,-0.961391723825186
0.6370733625810783,1,6,1.1194636272609897,-0.8712279465185363,2,1,1,-0.3474495781752064,2,1,4,-0.7380458553254342,0,0,0.7728722578757155,0,0.4389323461678513,4,2.202087113534563,5,0.030694864267752014,-2.353375262566044,2.1439886230437777
-0.8269252355853036,1,14,-0.8139948456897733,0.7717692757879174,1,1,5,0.8838037813777092,2,3,4,-0.7380458553254342,0,2,0.7728722578757155,6,-0.13570838634126794,4,-0.5153644897565868,0,0.1352240246028022,1.3687420881944061,-0.961391723825186
0.6370733625810783,0,6,1.1194636272609897,0.30234149798607346,2,1,5,0.2681771016012514,5,3,0,-0.7380458553254342,0,0,-1.0629089186403549,0,-0.10822399636600484,4,-0.5153644897565868,3,0.7814042884922032,0.12803630460758955,0.5912984496092958
2.1010719607474604,2,15,-0.8139948456897733,0.06762760908515152,2,1,3,2.1150571409306247,5,1,0,4.387138287690925,0,0,0.7728722578757155,6,0.3640735471562795,4,-0.5153644897565868,5,1.4323358778513793,1.3687420881944061,0.5912984496092958
-0.8269252355853036,1,12,-0.8139948456897733,0.30234149798607346,0,1,1,0.2681771016012514,5,3,4,0.5509226117804764,0,0,-1.0629089186403549,4,-0.11455263879451937,4,1.2962699124375134,3,-0.7865331165335493,0.12803630460758955,2.1439886230437777
1.3690726616642692,2,16,1.1194636272609897,0.06762760908515152,2,1,3,2.1150571409306247,5,1,4,0.6736815134096108,0,0,0.7728722578757155,3,0.12222899720947424,0,-0.5153644897565868,3,1.874209146540455,1.3687420881944061,0.5912984496092958
-0.8269252355853036,5,11,1.1194636272609897,-0.16708627981577046,2,1,1,-0.9630762579516642,0,3,4,-0.43114860125259835,0,0,-1.0629089186403549,3,0.3044938991506927,4,-0.5153644897565868,0,0.011689562388651983,-2.353375262566044,-0.961391723825186
1.3690726616642692,2,23,-0.8139948456897733,-0.8712279465185363,2,3,1,-0.3474495781752064,2,2,4,0.18264590689307336,0,0,0.7728722578757155,3,-0.15460390444926134,0,-0.5153644897565868,3,-0.02632104136954808,-1.112669478979227,0.5912984496092958
-0.8269252355853036,1,12,1.1194636272609897,-0.8712279465185363,1,3,5,-0.3474495781752064,2,3,0,-0.7380458553254342,0,0,-1.0629089186403549,3,-0.13715493318207125,3,2.202087113534563,0,1.931225052177755,-2.353375262566044,-0.961391723825186
-0.09492593650211265,1,14,-0.8139948456897733,-0.8712279465185363,2,3,1,0.2681771016012514,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,6,-0.05488258161138238,4,-0.5153644897565868,5,0.002186911449101967,0.12803630460758955,0.5912984496092958
-1.5589245346684946,2,7,-0.8139948456897733,0.7717692757879174,2,1,6,-0.3474495781752064,2,0,4,-0.7380458553254342,0,2,0.7728722578757155,2,-0.4255602095672334,1,-0.5153644897565868,0,-2.268946663103352,-1.112669478979227,-0.961391723825186
0.6370733625810783,2,14,1.1194636272609897,-0.8712279465185363,6,3,1,0.2681771016012514,2,1,4,-0.1395962098834043,0,0,0.7728722578757155,4,-0.05488258161138238,4,-0.5153644897565868,5,0.5010760857754778,0.12803630460758955,0.5912984496092958
-0.8269252355853036,0,17,-0.8139948456897733,-0.16708627981577046,2,1,1,-0.3474495781752064,0,3,0,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.5195857542194493,4,-1.4211816908536368,0,-0.596480097742549,0.12803630460758955,-0.961391723825186
-0.8269252355853036,1,12,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.9630762579516642,2,2,0,-0.7380458553254342,0,0,0.7728722578757155,1,-0.03544460843808775,4,-0.5153644897565868,2,-0.7580251637148993,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,19,-0.8139948456897733,0.06762760908515152,5,1,1,-0.3474495781752064,5,2,1,-0.7380458553254342,0,0,0.7728722578757155,3,0.25042921097566856,4,2.202087113534563,0,-0.012067064960223056,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,8,-0.8139948456897733,0.06762760908515152,2,1,1,0.8838037813777092,5,1,1,-0.7380458553254342,0,0,0.7728722578757155,6,-0.025680417262665334,4,-0.5153644897565868,3,1.5321137127166544,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,6,-0.8139948456897733,0.30234149798607346,2,1,1,0.2681771016012514,5,3,4,-0.7380458553254342,0,0,-1.0629089186403549,1,-0.29356281034393034,4,1.2962699124375134,3,-1.256914338041275,0.12803630460758955,2.1439886230437777
0.6370733625810783,2,20,1.1194636272609897,0.06762760908515152,2,3,1,2.1150571409306247,5,3,4,0.735060964224178,0,0,0.7728722578757155,3,0.09872261104642027,4,-0.5153644897565868,1,0.17323462836100223,1.3687420881944061,0.5912984496092958
1.3690726616642692,2,21,-0.8139948456897733,-0.8712279465185363,2,3,1,0.2681771016012514,2,2,4,0.3667842593367749,0,0,0.7728722578757155,6,-0.06753986646841144,0,-0.5153644897565868,3,1.6508968494610297,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,12,-0.8139948456897733,-0.8712279465185363,2,3,3,-0.3474495781752064,2,1,0,-0.7380458553254342,0,0,-1.0629089186403549,0,-0.16608586999813768,3,0.39045271134046333,2,0.2920177651053774,0.12803630460758955,0.5912984496092958
-0.09492593650211265,2,5,1.1194636272609897,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,0.5509226117804764,0,0,0.7728722578757155,3,-0.13661247811677002,2,-0.5153644897565868,0,0.46781680748705273,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,15,1.1194636272609897,-0.16708627981577046,2,3,1,1.499430461154167,0,1,1,1.4332522172398794,0,0,0.7728722578757155,3,0.35919145156856824,0,-0.5153644897565868,1,0.8954360997668034,1.3687420881944061,0.5912984496092958
-0.8269252355853036,2,5,-0.8139948456897733,0.6544123313374565,2,1,5,-0.9630762579516642,6,3,1,-0.7380458553254342,0,0,-1.0629089186403549,3,-0.17187205736135097,0,-0.5153644897565868,0,0.46781680748705273,-1.112669478979227,-0.961391723825186
0.6370733625810783,0,17,-0.8139948456897733,0.30234149798607346,2,1,5,-0.3474495781752064,5,3,4,-0.7380458553254342,0,0,-1.0629089186403549,4,-0.10370353748849447,4,1.2962699124375134,3,0.3252770433938025,0.12803630460758955,0.5912984496092958
-0.8269252355853036,2,3,-0.8139948456897733,-0.16708627981577046,2,1,5,0.8838037813777092,0,3,4,-0.7380458553254342,0,0,0.7728722578757155,6,-0.4074783740571919,4,1.2962699124375134,3,-0.558469493984349,0.12803630460758955,0.5912984496092958
0.6370733625810783,1,14,1.1194636272609897,0.5370553868869954,2,1,1,-0.3474495781752064,7,3,4,1.0496306496488346,0,0,0.7728722578757155,3,0.3044938991506927,0,-0.5153644897565868,5,0.5248327131243528,0.12803630460758955,2.1439886230437777
-0.09492593650211265,1,11,1.1194636272609897,-0.16708627981577046,2,1,1,0.2681771016012514,0,3,4,1.1416998258706854,0,0,0.7728722578757155,0,0.15920635082750914,3,1.2962699124375134,0,-0.25913598938852345,1.3687420881944061,-0.961391723825186
1.3690726616642692,2,5,-0.8139948456897733,0.06762760908515152,2,1,1,0.2681771016012514,5,2,4,0.3667842593367749,0,0,0.7728722578757155,3,0.0019847910676981796,0,-0.5153644897565868,0,0.4773194584266027,0.12803630460758955,-0.961391723825186
-0.09492593650211265,1,12,1.1194636272609897,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,-0.7380458553254342,0,0,-1.0629089186403549,4,-0.157949044018619,4,-0.5153644897565868,3,-0.8578029985801744,-1.112669478979227,0.5912984496092958
-1.5589245346684946,1,7,-0.8139948456897733,-0.8712279465185363,1,1,5,-0.9630762579516642,2,1,4,-0.7380458553254342,0,0,0.7728722578757155,2,-0.1781102906123153,1,-0.5153644897565868,0,0.2017425811796523,-1.112669478979227,-0.961391723825186
-1.5589245346684946,3,7,-0.8139948456897733,-0.8712279465185363,2,1,5,-0.9630762579516642,2,3,1,0.6890263761132526,0,0,-1.0629089186403549,2,0.0680738998568999,1,-2.3269988919506868,0,-0.8910622768685995,0.12803630460758955,-0.961391723825186
-0.8269252355853036,1,11,-0.8139948456897733,0.06762760908515152,2,1,1,0.2681771016012514,5,2,4,1.6020457069799392,1,0,0.7728722578757155,0,0.029649999398061695,0,-1.4211816908536368,4,0.24925583587740235,1.3687420881944061,0.5912984496092958
-0.8269252355853036,0,7,1.1194636272609897,-0.16708627981577046,2,1,1,0.2681771016012514,0,3,4,-0.7380458553254342,0,0,-1.0629089186403549,1,-0.09122707098656582,4,1.2962699124375134,0,-0.40642707895154867,1.3687420881944061,-0.961391723825186
-0.09492593650211265,1,17,-0.8139948456897733,0.30234149798607346,2,1,5,0.2681771016012514,5,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.6461586027897399,4,1.2962699124375134,0,-1.24266036163195,0.12803630460758955,-0.961391723825186
-0.09492593650211265,1,2,-0.8139948456897733,2.414766498094371,2,1,5,-0.9630762579516642,5,3,4,-0.7380458553254342,0,3,-1.0629089186403549,5,-0.8026568891291491,4,0.39045271134046333,0,-0.9385755315663495,-1.112669478979227,-0.961391723825186
0.6370733625810783,2,20,1.1194636272609897,-0.8712279465185363,1,3,1,-0.3474495781752064,2,1,0,-0.7380458553254342,0,0,0.7728722578757155,3,-0.035263790082987335,3,-0.5153644897565868,5,1.1472563496648789,0.12803630460758955,0.5912984496092958
-1.5589245346684946,1,7,-0.8139948456897733,-0.8712279465185363,2,1,5,-0.3474495781752064,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,4,-0.16906937285729454,4,-0.5153644897565868,0,-0.3874217770724487,-1.112669478979227,-0.961391723825186
0.6370733625810783,2,5,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,2,0.735060964224178,0,0,0.7728722578757155,3,-0.2043289521018755,0,-0.5153644897565868,0,0.4393088546684027,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,15,1.1194636272609897,0.06762760908515152,2,1,1,0.2681771016012514,5,1,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.5241882005976971,3,-0.5153644897565868,5,2.8102202640861313,0.12803630460758955,0.5912984496092958
0.6370733625810783,1,12,1.1194636272609897,-0.8712279465185363,3,1,1,0.2681771016012514,2,2,4,1.5713559815726557,0,0,0.7728722578757155,3,0.8275109912786435,2,-0.5153644897565868,3,0.46781680748705273,0.12803630460758955,0.5912984496092958
0.6370733625810783,2,5,1.1194636272609897,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,0.06755943661575992,0,0,0.7728722578757155,3,-0.3602847833759835,0,-0.5153644897565868,0,0.7338910337944532,-1.112669478979227,-0.961391723825186
-0.8269252355853036,0,17,-0.8139948456897733,-0.16708627981577046,2,1,1,0.2681771016012514,0,3,4,-0.7380458553254342,0,0,0.7728722578757155,6,0.12683986526453483,4,-0.5153644897565868,0,-0.596480097742549,1.3687420881944061,-0.961391723825186
-1.5589245346684946,2,7,3.052922100211753,0.7717692757879174,2,1,6,0.8838037813777092,2,0,4,1.7248046086090736,0,2,0.7728722578757155,3,-0.2744864738808366,2,-2.3269988919506868,0,-2.268946663103352,1.3687420881944061,-0.961391723825186
-0.09492593650211265,2,7,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,0,0.029197279856655434,0,0,0.7728722578757155,3,-0.02956801189732426,3,-0.5153644897565868,0,-0.08333694700684817,0.12803630460758955,-0.961391723825186
0.6370733625810783,2,17,-0.8139948456897733,-0.16708627981577046,2,1,5,-0.9630762579516642,0,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.45629932993430394,4,1.2962699124375134,3,-0.9005649278081495,-1.112669478979227,0.5912984496092958
1.3690726616642692,1,14,-0.8139948456897733,0.06762760908515152,2,3,3,2.7306838207070827,5,1,4,-0.7380458553254342,0,0,2.6086534343917855,3,-0.16129418358797667,4,3.107904314631613,5,1.6794048022796797,1.3687420881944061,2.1439886230437777
0.6370733625810783,2,5,-0.8139948456897733,0.06762760908515152,2,1,1,0.8838037813777092,5,1,1,0.18264590689307336,0,0,0.7728722578757155,6,-0.16482014151243476,0,-0.5153644897565868,0,0.23500185946807733,0.12803630460758955,-0.961391723825186
-0.09492593650211265,1,14,1.1194636272609897,-0.8712279465185363,1,3,1,-0.3474495781752064,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,0,-0.08652579375395503,4,-0.5153644897565868,3,0.23975318493785236,0.12803630460758955,2.1439886230437777
-0.8269252355853036,1,12,1.1194636272609897,-0.8712279465185363,1,3,1,-0.9630762579516642,2,2,4,1.9933397059228048,0,0,-1.0629089186403549,1,-0.21219455054874353,0,-0.5153644897565868,0,-0.9005649278081495,0.12803630460758955,-0.961391723825186
1.3690726616642692,1,15,-0.8139948456897733,0.06762760908515152,2,3,1,1.499430461154167,5,3,0,0.23635292635581964,0,0,0.7728722578757155,6,0.4802493403082962,4,-0.5153644897565868,5,-0.07383429606729816,1.3687420881944061,0.5912984496092958
-1.5589245346684946,1,7,1.1194636272609897,-0.8712279465185363,2,3,5,-0.9630762579516642,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,5,-0.23118047783428713,4,0.39045271134046333,5,-0.9385755315663495,0.12803630460758955,0.5912984496092958
0.6370733625810783,0,3,-0.8139948456897733,0.30234149798607346,6,1,5,0.8838037813777092,5,3,0,3.167221702751402,0,0,-1.0629089186403549,6,0.06029871058758206,4,2.202087113534563,0,0.2587584868169524,0.12803630460758955,-0.961391723825186
-1.5589245346684946,2,3,-0.8139948456897733,-0.6365140576176144,2,1,6,-1.5787029377281219,2,0,4,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.43821749442426244,4,1.2962699124375134,0,-2.268946663103352,-1.112669478979227,-0.961391723825186
1.3690726616642692,2,16,-0.8139948456897733,1.4759109424906833,2,1,1,-0.3474495781752064,2,2,4,0.4588534355586257,0,3,0.7728722578757155,3,-0.5566535170150344,3,-0.5153644897565868,3,0.7101344064455781,-1.112669478979227,0.5912984496092958
-0.09492593650211265,1,12,-0.8139948456897733,0.06762760908515152,2,1,1,1.499430461154167,5,3,4,1.4102349231844167,0,0,0.7728722578757155,0,0.029649999398061695,3,-0.5153644897565868,3,0.46781680748705273,1.3687420881944061,2.1439886230437777
-0.8269252355853036,0,19,-0.8139948456897733,-0.6365140576176144,2,1,1,0.2681771016012514,2,3,4,-0.7380458553254342,0,0,0.7728722578757155,6,1.3192465079742224,4,1.2962699124375134,0,0.46781680748705273,0.12803630460758955,-0.961391723825186
-0.09492593650211265,2,8,1.1194636272609897,0.06762760908515152,2,1,1,0.8838037813777092,5,1,4,0.029197279856655434,0,0,0.7728722578757155,3,-0.301247590435698,4,-0.5153644897565868,5,-0.37791912613289863,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,14,1.1194636272609897,-0.8712279465185363,2,3,1,-0.9630762579516642,2,2,4,-0.7380458553254342,0,0,-1.0629089186403549,0,-0.12540174010054428,4,1.2962699124375134,5,0.9429493544645535,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,12,1.1194636272609897,-0.8712279465185363,1,3,1,-0.3474495781752064,2,2,4,1.4792868053508048,0,0,0.7728722578757155,5,-0.10370353748849447,4,0.39045271134046333,3,-0.6629986543193991,0.12803630460758955,0.5912984496092958
-0.8269252355853036,2,6,-0.8139948456897733,-0.6365140576176144,2,1,2,-0.9630762579516642,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.4016017775164284,4,1.2962699124375134,3,-1.1286285503573499,-1.112669478979227,0.5912984496092958
0.6370733625810783,3,7,-0.8139948456897733,0.6544123313374565,2,1,3,0.2681771016012514,6,2,0,-0.7380458553254342,0,0,2.6086534343917855,2,-0.3115542366764217,1,-0.5153644897565868,1,0.9239440525854534,1.3687420881944061,0.5912984496092958
-0.8269252355853036,1,19,-0.8139948456897733,-0.8712279465185363,2,1,5,-0.3474495781752064,2,3,4,0.735060964224178,0,0,-1.0629089186403549,1,-0.33298121175582085,4,0.39045271134046333,0,0.030694864267752014,0.12803630460758955,-0.961391723825186
0.6370733625810783,2,5,1.1194636272609897,0.06762760908515152,2,1,1,-0.3474495781752064,5,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.04547160546934802,3,-0.5153644897565868,5,0.6198592225198529,0.12803630460758955,0.5912984496092958
1.3690726616642692,2,21,1.1194636272609897,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,4,1.2184241393888944,0,0,0.7728722578757155,3,-0.059945495554194005,0,-0.5153644897565868,3,0.7528963356735532,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,12,1.1194636272609897,-0.8712279465185363,2,1,5,-0.9630762579516642,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,0,-0.24835822156882656,4,0.39045271134046333,3,-1.1286285503573499,-1.112669478979227,0.5912984496092958
-0.8269252355853036,1,19,1.1194636272609897,-0.8712279465185363,2,1,5,-0.3474495781752064,2,3,0,1.5943732756281184,1,0,-1.0629089186403549,5,0.30991844980370514,4,0.39045271134046333,5,0.46781680748705273,0.12803630460758955,0.5912984496092958
1.3690726616642692,2,5,-0.8139948456897733,0.06762760908515152,2,1,3,0.2681771016012514,5,1,4,-0.7380458553254342,0,0,0.7728722578757155,6,-0.13625084140656918,4,-0.5153644897565868,5,2.03100288704303,0.12803630460758955,0.5912984496092958
0.6370733625810783,1,14,-0.8139948456897733,0.06762760908515152,2,3,1,-0.3474495781752064,7,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.07566827077111735,4,0.39045271134046333,5,0.3442823452729025,0.12803630460758955,0.5912984496092958
-0.8269252355853036,1,12,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,1,-0.06654536551535915,4,0.39045271134046333,2,-0.14510417811392326,-1.112669478979227,0.5912984496092958
-0.8269252355853036,1,12,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,0.3360945339294913,0,0,-1.0629089186403549,4,-0.2881382596909179,4,-0.5153644897565868,0,-0.9100675787476995,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,16,1.1194636272609897,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.06608489795079535,4,-0.5153644897565868,3,1.3990765995629542,0.12803630460758955,0.5912984496092958
-0.09492593650211265,1,14,-0.8139948456897733,-0.8712279465185363,2,1,1,0.2681771016012514,2,1,4,-0.7380458553254342,0,0,0.7728722578757155,0,0.05550702417742106,4,-0.5153644897565868,5,0.002186911449101967,0.12803630460758955,0.5912984496092958
1.3690726616642692,2,21,-0.8139948456897733,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,6,0.04239769343264096,4,-0.5153644897565868,3,1.4180819014420543,0.12803630460758955,0.5912984496092958
0.6370733625810783,2,0,-0.8139948456897733,1.4759109424906833,2,3,1,0.2681771016012514,2,2,4,0.359111827984954,0,4,0.7728722578757155,0,-0.6429942815754826,4,-0.5153644897565868,5,0.8669281469481533,-2.353375262566044,0.5912984496092958
0.6370733625810783,2,5,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,1.9933397059228048,0,0,0.7728722578757155,6,-0.14890812626359826,4,-0.5153644897565868,0,0.4535628310777277,0.12803630460758955,-0.961391723825186
0.6370733625810783,2,5,1.1194636272609897,-0.8712279465185363,2,1,1,-0.3474495781752064,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,-0.08489842855805128,4,-0.5153644897565868,0,0.3157743924542525,0.12803630460758955,-0.961391723825186
-0.09492593650211265,1,14,1.1194636272609897,0.06762760908515152,2,1,1,0.8838037813777092,5,2,4,0.3974739847440585,0,0,-1.0629089186403549,5,-0.03137619544832841,4,-0.5153644897565868,5,0.030694864267752014,1.3687420881944061,0.5912984496092958
-0.8269252355853036,1,3,3.052922100211753,0.30234149798607346,2,1,1,-0.3474495781752064,5,2,4,-0.7380458553254342,0,0,-1.0629089186403549,3,0.9616782107631515,2,0.39045271134046333,5,0.23975318493785236,0.12803630460758955,0.5912984496092958
-0.09492593650211265,2,21,-0.8139948456897733,0.06762760908515152,2,1,1,0.2681771016012514,5,2,4,0.9191993166678795,0,0,0.7728722578757155,5,-0.1768445621266124,4,-0.5153644897565868,0,0.9286953780552285,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,16,-0.8139948456897733,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,0,-0.7380458553254342,0,0,0.7728722578757155,6,0.31489095456896654,4,-0.5153644897565868,3,1.9597330049964052,0.12803630460758955,0.5912984496092958
2.1010719607474604,2,22,1.1194636272609897,-0.8712279465185363,2,3,1,0.8838037813777092,2,1,0,0.6276469252986854,0,0,0.7728722578757155,3,0.3082910846078014,2,-0.5153644897565868,3,0.9429493544645535,0.12803630460758955,0.5912984496092958
0.6370733625810783,2,23,-0.8139948456897733,0.06762760908515152,2,1,1,-0.3474495781752064,5,2,0,0.8578198658533123,0,0,0.7728722578757155,6,0.21806272541269425,0,-0.5153644897565868,0,0.8194148922504033,0.12803630460758955,-0.961391723825186
1.3690726616642692,2,21,-0.8139948456897733,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.03154859212661605,0,-0.5153644897565868,0,1.6556481749308047,0.12803630460758955,-0.961391723825186
-1.5589245346684946,0,17,-0.8139948456897733,-0.6365140576176144,2,4,5,-0.3474495781752064,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,0.004787475571754614,4,1.2962699124375134,0,-0.9718348098547747,-1.112669478979227,-0.961391723825186
2.1010719607474604,2,16,1.1194636272609897,0.06762760908515152,2,3,1,2.1150571409306247,5,1,4,-0.7380458553254342,0,0,0.7728722578757155,3,0.8755182645578037,4,-0.5153644897565868,1,1.0854891185578037,1.3687420881944061,2.1439886230437777
-0.09492593650211265,1,12,-0.8139948456897733,-0.8712279465185363,2,1,1,0.2681771016012514,2,2,4,-0.7380458553254342,0,0,0.7728722578757155,1,-0.05171826039712511,4,-0.5153644897565868,3,0.46781680748705273,0.12803630460758955,0.5912984496092958
-0.09492593650211265,0,3,-0.8139948456897733,-0.6365140576176144,2,1,5,-1.5787029377281219,1,3,4,-0.7380458553254342,0,0,-1.0629089186403549,6,-0.17114878394094932,4,0.39045271134046333,3,-1.3566921729065502,-1.112669478979227,0.5912984496092958
-0.8269252355853036,2,5,-0.8139948456897733,-0.8712279465185363,2,1,1,-0.9630762579516642,2,3,1,0.9805787674824467,0,0,-1.0629089186403549,0,0.25504007903072917,4,-0.5153644897565868,0,0.46781680748705273,0.12803630460758955,-0.961391723825186
-0.09492593650211265,1,4,1.1194636272609897,0.5370553868869954,2,0,1,-1.5787029377281219,7,3,1,-0.7380458553254342,2,0,-1.0629089186403549,0,0.9679164440141158,2,-0.5153644897565868,5,0.29676909057515244,-2.353375262566044,2.1439886230437777
-1.5589245346684946,1,20,1.1194636272609897,-0.8712279465185363,2,1,5,-0.9630762579516642,2,3,4,-0.7380458553254342,0,0,-1.0629089186403549,5,-0.16698996177363976,4,-1.4211816908536368,0,-0.44443768270974876,-1.112669478979227,-0.961391723825186
2.1010719607474604,2,8,1.1194636272609897,-0.8712279465185363,2,1,1,0.2681771016012514,2,1,1,0.804112846390566,0,0,0.7728722578757155,3,0.37474183010720397,2,-0.5153644897565868,3,1.3325580429861041,0.12803630460758955,2.1439886230437777
0.6370733625810783,2,8,-0.8139948456897733,0.06762760908515152,2,1,1,0.2681771016012514,5,1,0,-0.7380458553254342,0,0,0.7728722578757155,6,-0.05479217243383217,4,-0.5153644897565868,5,-0.24013068750942343,0.12803630460758955,0.5912984496092958
-0.8269252355853036,1,19,-0.8139948456897733,0.5370553868869954,2,1,1,-0.3474495781752064,7,2,4,1.5790284129244765,0,0,0.7728722578757155,0,0.1933810199414876,0,0.39045271134046333,5,0.011689562388651983,0.12803630460758955,0.5912984496092958
0.6370733625810783,2,5,-0.8139948456897733,0.06762760908515152,2,1,1,0.2681771016012514,5,2,4,0.3667842593367749,0,0,0.7728722578757155,6,-0.1638256405593825,4,-0.5153644897565868,0,0.07345679349572708,0.12803630460758955,-0.961391723825186
2.1010719607474604,2,16,1.1194636272609897,1.4759109424906833,2,3,1,-0.3474495781752064,2,2,4,0.7657506896314615,0,4,0.7728722578757155,3,-0.27927816029099756,4,-0.5153644897565868,3,0.46781680748705273,-1.112669478979227,0.5912984496092958
-0.8269252355853036,1,19,-0.8139948456897733,0.7717692757879174,1,5,3,3.3463105004835403,0,2,4,0.45118100420680474,0,2,0.7728722578757155,3,0.7361977219529339,4,-0.5153644897565868,5,0.581848618761653,1.3687420881944061,0.5912984496092958
